id,name,released_at,image_uris,set_name,collector_number,artist,art_crop_uri
b346b784-7bde-49d0-bfa9-56236cbe19d9,Forest,1995-06-03,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/b/3/b346b784-7bde-49d0-bfa9-56236cbe19d9.jpg?1562928391', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/b/3/b346b784-7bde-49d0-bfa9-56236cbe19d9.jpg?1562928391', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/b/3/b346b784-7bde-49d0-bfa9-56236cbe19d9.jpg?1562928391', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/b/3/b346b784-7bde-49d0-bfa9-56236cbe19d9.png?1562928391', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/3/b346b784-7bde-49d0-bfa9-56236cbe19d9.jpg?1562928391', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/3/b346b784-7bde-49d0-bfa9-56236cbe19d9.jpg?1562928391'}",Ice Age,381,Pat Morrissey,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/3/b346b784-7bde-49d0-bfa9-56236cbe19d9.jpg?1562928391
64da69b8-c9cf-4cca-bd15-36270242db41,Plains,1996-08-02,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/6/4/64da69b8-c9cf-4cca-bd15-36270242db41.jpg?1561757295', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/6/4/64da69b8-c9cf-4cca-bd15-36270242db41.jpg?1561757295', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/6/4/64da69b8-c9cf-4cca-bd15-36270242db41.jpg?1561757295', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/6/4/64da69b8-c9cf-4cca-bd15-36270242db41.png?1561757295', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/6/4/64da69b8-c9cf-4cca-bd15-36270242db41.jpg?1561757295', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/4/64da69b8-c9cf-4cca-bd15-36270242db41.jpg?1561757295'}",Arena League 1996,1,Tony Roberts,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/6/4/64da69b8-c9cf-4cca-bd15-36270242db41.jpg?1561757295
fd08f69b-4210-4f24-b038-9507f04f3214,Island,1996-08-02,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/f/d/fd08f69b-4210-4f24-b038-9507f04f3214.jpg?1561758478', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/f/d/fd08f69b-4210-4f24-b038-9507f04f3214.jpg?1561758478', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/f/d/fd08f69b-4210-4f24-b038-9507f04f3214.jpg?1561758478', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/f/d/fd08f69b-4210-4f24-b038-9507f04f3214.png?1561758478', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/d/fd08f69b-4210-4f24-b038-9507f04f3214.jpg?1561758478', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/d/fd08f69b-4210-4f24-b038-9507f04f3214.jpg?1561758478'}",Arena League 1996,2,Tony Roberts,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/d/fd08f69b-4210-4f24-b038-9507f04f3214.jpg?1561758478
72519051-4cf0-4273-8679-e0c1cb9e0c95,Swamp,1996-08-02,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/7/2/72519051-4cf0-4273-8679-e0c1cb9e0c95.jpg?1561757390', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/7/2/72519051-4cf0-4273-8679-e0c1cb9e0c95.jpg?1561757390', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/7/2/72519051-4cf0-4273-8679-e0c1cb9e0c95.jpg?1561757390', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/7/2/72519051-4cf0-4273-8679-e0c1cb9e0c95.png?1561757390', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/2/72519051-4cf0-4273-8679-e0c1cb9e0c95.jpg?1561757390', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/2/72519051-4cf0-4273-8679-e0c1cb9e0c95.jpg?1561757390'}",Arena League 1996,3,Tony Roberts,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/2/72519051-4cf0-4273-8679-e0c1cb9e0c95.jpg?1561757390
22b85759-532d-4632-a2e0-c598597133a8,Mountain,1996-08-02,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/2/2/22b85759-532d-4632-a2e0-c598597133a8.jpg?1561756784', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/2/2/22b85759-532d-4632-a2e0-c598597133a8.jpg?1561756784', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/2/2/22b85759-532d-4632-a2e0-c598597133a8.jpg?1561756784', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/2/2/22b85759-532d-4632-a2e0-c598597133a8.png?1561756784', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/2/22b85759-532d-4632-a2e0-c598597133a8.jpg?1561756784', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/2/22b85759-532d-4632-a2e0-c598597133a8.jpg?1561756784'}",Arena League 1996,4,Tony Roberts,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/2/22b85759-532d-4632-a2e0-c598597133a8.jpg?1561756784
19aee1cd-4314-44f4-8357-fc300a6fc046,Forest,1996-08-02,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/1/9/19aee1cd-4314-44f4-8357-fc300a6fc046.jpg?1561756734', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/1/9/19aee1cd-4314-44f4-8357-fc300a6fc046.jpg?1561756734', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/1/9/19aee1cd-4314-44f4-8357-fc300a6fc046.jpg?1561756734', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/1/9/19aee1cd-4314-44f4-8357-fc300a6fc046.png?1561756734', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/9/19aee1cd-4314-44f4-8357-fc300a6fc046.jpg?1561756734', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/9/19aee1cd-4314-44f4-8357-fc300a6fc046.jpg?1561756734'}",Arena League 1996,5,Tony Roberts,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/9/19aee1cd-4314-44f4-8357-fc300a6fc046.jpg?1561756734
888f32ad-3bdd-4c46-b3f0-522ac9763591,Plains,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/8/8/888f32ad-3bdd-4c46-b3f0-522ac9763591.jpg?1576796573', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/8/8/888f32ad-3bdd-4c46-b3f0-522ac9763591.jpg?1576796573', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/8/8/888f32ad-3bdd-4c46-b3f0-522ac9763591.jpg?1576796573', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/8/8/888f32ad-3bdd-4c46-b3f0-522ac9763591.png?1576796573', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/8/888f32ad-3bdd-4c46-b3f0-522ac9763591.jpg?1576796573', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/8/888f32ad-3bdd-4c46-b3f0-522ac9763591.jpg?1576796573'}",Mirage,331,Tom Wänerstrand,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/8/888f32ad-3bdd-4c46-b3f0-522ac9763591.jpg?1576796573
b078ef66-a83b-4e12-bcba-838bc3809322,Plains,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/b/0/b078ef66-a83b-4e12-bcba-838bc3809322.jpg?1562720978', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/b/0/b078ef66-a83b-4e12-bcba-838bc3809322.jpg?1562720978', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/b/0/b078ef66-a83b-4e12-bcba-838bc3809322.jpg?1562720978', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/b/0/b078ef66-a83b-4e12-bcba-838bc3809322.png?1562720978', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/0/b078ef66-a83b-4e12-bcba-838bc3809322.jpg?1562720978', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/0/b078ef66-a83b-4e12-bcba-838bc3809322.jpg?1562720978'}",Mirage,332,Tom Wänerstrand,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/0/b078ef66-a83b-4e12-bcba-838bc3809322.jpg?1562720978
ac15978d-41e6-4eaa-9456-0de3b912d437,Plains,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/a/c/ac15978d-41e6-4eaa-9456-0de3b912d437.jpg?1562720969', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/a/c/ac15978d-41e6-4eaa-9456-0de3b912d437.jpg?1562720969', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/a/c/ac15978d-41e6-4eaa-9456-0de3b912d437.jpg?1562720969', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/a/c/ac15978d-41e6-4eaa-9456-0de3b912d437.png?1562720969', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/c/ac15978d-41e6-4eaa-9456-0de3b912d437.jpg?1562720969', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/c/ac15978d-41e6-4eaa-9456-0de3b912d437.jpg?1562720969'}",Mirage,333,Tom Wänerstrand,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/c/ac15978d-41e6-4eaa-9456-0de3b912d437.jpg?1562720969
81bbbf38-5d1a-4013-aff9-6167709897f0,Plains,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/8/1/81bbbf38-5d1a-4013-aff9-6167709897f0.jpg?1562720256', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/8/1/81bbbf38-5d1a-4013-aff9-6167709897f0.jpg?1562720256', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/8/1/81bbbf38-5d1a-4013-aff9-6167709897f0.jpg?1562720256', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/8/1/81bbbf38-5d1a-4013-aff9-6167709897f0.png?1562720256', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/1/81bbbf38-5d1a-4013-aff9-6167709897f0.jpg?1562720256', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/1/81bbbf38-5d1a-4013-aff9-6167709897f0.jpg?1562720256'}",Mirage,334,Tom Wänerstrand,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/1/81bbbf38-5d1a-4013-aff9-6167709897f0.jpg?1562720256
df84bf1b-8698-4c3e-baa9-926f0efc6a12,Island,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/d/f/df84bf1b-8698-4c3e-baa9-926f0efc6a12.jpg?1562722376', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/d/f/df84bf1b-8698-4c3e-baa9-926f0efc6a12.jpg?1562722376', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/d/f/df84bf1b-8698-4c3e-baa9-926f0efc6a12.jpg?1562722376', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/d/f/df84bf1b-8698-4c3e-baa9-926f0efc6a12.png?1562722376', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/f/df84bf1b-8698-4c3e-baa9-926f0efc6a12.jpg?1562722376', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/f/df84bf1b-8698-4c3e-baa9-926f0efc6a12.jpg?1562722376'}",Mirage,335,Douglas Shuler,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/f/df84bf1b-8698-4c3e-baa9-926f0efc6a12.jpg?1562722376
776912e7-fa16-4d71-b830-0a5d35f38297,Island,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/7/7/776912e7-fa16-4d71-b830-0a5d35f38297.jpg?1576796577', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/7/7/776912e7-fa16-4d71-b830-0a5d35f38297.jpg?1576796577', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/7/7/776912e7-fa16-4d71-b830-0a5d35f38297.jpg?1576796577', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/7/7/776912e7-fa16-4d71-b830-0a5d35f38297.png?1576796577', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/7/776912e7-fa16-4d71-b830-0a5d35f38297.jpg?1576796577', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/7/776912e7-fa16-4d71-b830-0a5d35f38297.jpg?1576796577'}",Mirage,336,Douglas Shuler,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/7/776912e7-fa16-4d71-b830-0a5d35f38297.jpg?1576796577
1e571f07-167f-4a7d-8f98-0c98d7d15e81,Island,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/1/e/1e571f07-167f-4a7d-8f98-0c98d7d15e81.jpg?1562718310', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/1/e/1e571f07-167f-4a7d-8f98-0c98d7d15e81.jpg?1562718310', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/1/e/1e571f07-167f-4a7d-8f98-0c98d7d15e81.jpg?1562718310', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/1/e/1e571f07-167f-4a7d-8f98-0c98d7d15e81.png?1562718310', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/e/1e571f07-167f-4a7d-8f98-0c98d7d15e81.jpg?1562718310', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/e/1e571f07-167f-4a7d-8f98-0c98d7d15e81.jpg?1562718310'}",Mirage,337,Douglas Shuler,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/e/1e571f07-167f-4a7d-8f98-0c98d7d15e81.jpg?1562718310
a39fc1e0-caf0-4cfa-bbf2-fea7ca32c00d,Island,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/a/3/a39fc1e0-caf0-4cfa-bbf2-fea7ca32c00d.jpg?1562720956', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/a/3/a39fc1e0-caf0-4cfa-bbf2-fea7ca32c00d.jpg?1562720956', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/a/3/a39fc1e0-caf0-4cfa-bbf2-fea7ca32c00d.jpg?1562720956', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/a/3/a39fc1e0-caf0-4cfa-bbf2-fea7ca32c00d.png?1562720956', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/3/a39fc1e0-caf0-4cfa-bbf2-fea7ca32c00d.jpg?1562720956', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/3/a39fc1e0-caf0-4cfa-bbf2-fea7ca32c00d.jpg?1562720956'}",Mirage,338,Douglas Shuler,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/3/a39fc1e0-caf0-4cfa-bbf2-fea7ca32c00d.jpg?1562720956
f2d28477-8be1-4caf-8185-64f47905ccb1,Swamp,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/f/2/f2d28477-8be1-4caf-8185-64f47905ccb1.jpg?1562722412', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/f/2/f2d28477-8be1-4caf-8185-64f47905ccb1.jpg?1562722412', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/f/2/f2d28477-8be1-4caf-8185-64f47905ccb1.jpg?1562722412', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/f/2/f2d28477-8be1-4caf-8185-64f47905ccb1.png?1562722412', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/2/f2d28477-8be1-4caf-8185-64f47905ccb1.jpg?1562722412', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/2/f2d28477-8be1-4caf-8185-64f47905ccb1.jpg?1562722412'}",Mirage,339,Bob Eggleton,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/2/f2d28477-8be1-4caf-8185-64f47905ccb1.jpg?1562722412
65181db5-3fc5-497b-ba61-385efdf740ed,Swamp,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/6/5/65181db5-3fc5-497b-ba61-385efdf740ed.jpg?1562719752', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/6/5/65181db5-3fc5-497b-ba61-385efdf740ed.jpg?1562719752', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/6/5/65181db5-3fc5-497b-ba61-385efdf740ed.jpg?1562719752', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/6/5/65181db5-3fc5-497b-ba61-385efdf740ed.png?1562719752', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/6/5/65181db5-3fc5-497b-ba61-385efdf740ed.jpg?1562719752', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/5/65181db5-3fc5-497b-ba61-385efdf740ed.jpg?1562719752'}",Mirage,341,Bob Eggleton,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/6/5/65181db5-3fc5-497b-ba61-385efdf740ed.jpg?1562719752
5083de34-d127-45df-9252-ff09b5cf8b47,Swamp,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/5/0/5083de34-d127-45df-9252-ff09b5cf8b47.jpg?1562719265', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/5/0/5083de34-d127-45df-9252-ff09b5cf8b47.jpg?1562719265', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/5/0/5083de34-d127-45df-9252-ff09b5cf8b47.jpg?1562719265', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/5/0/5083de34-d127-45df-9252-ff09b5cf8b47.png?1562719265', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/5/0/5083de34-d127-45df-9252-ff09b5cf8b47.jpg?1562719265', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/0/5083de34-d127-45df-9252-ff09b5cf8b47.jpg?1562719265'}",Mirage,342,Bob Eggleton,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/5/0/5083de34-d127-45df-9252-ff09b5cf8b47.jpg?1562719265
1cef9230-34fa-496f-8835-5dfaac627f70,Mountain,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/1/c/1cef9230-34fa-496f-8835-5dfaac627f70.jpg?1576796588', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/1/c/1cef9230-34fa-496f-8835-5dfaac627f70.jpg?1576796588', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/1/c/1cef9230-34fa-496f-8835-5dfaac627f70.jpg?1576796588', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/1/c/1cef9230-34fa-496f-8835-5dfaac627f70.png?1576796588', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/c/1cef9230-34fa-496f-8835-5dfaac627f70.jpg?1576796588', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/c/1cef9230-34fa-496f-8835-5dfaac627f70.jpg?1576796588'}",Mirage,346,John Avon,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/c/1cef9230-34fa-496f-8835-5dfaac627f70.jpg?1576796588
a0ae7a81-9a61-4112-af22-369c525b2eb1,Forest,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/a/0/a0ae7a81-9a61-4112-af22-369c525b2eb1.jpg?1576796596', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/a/0/a0ae7a81-9a61-4112-af22-369c525b2eb1.jpg?1576796596', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/a/0/a0ae7a81-9a61-4112-af22-369c525b2eb1.jpg?1576796596', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/a/0/a0ae7a81-9a61-4112-af22-369c525b2eb1.png?1576796596', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/0/a0ae7a81-9a61-4112-af22-369c525b2eb1.jpg?1576796596', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/0/a0ae7a81-9a61-4112-af22-369c525b2eb1.jpg?1576796596'}",Mirage,347,Tony Roberts,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/0/a0ae7a81-9a61-4112-af22-369c525b2eb1.jpg?1576796596
bb6b3f80-20bf-4693-b106-cfb31a3d7f83,Forest,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/b/b/bb6b3f80-20bf-4693-b106-cfb31a3d7f83.jpg?1562721430', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/b/b/bb6b3f80-20bf-4693-b106-cfb31a3d7f83.jpg?1562721430', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/b/b/bb6b3f80-20bf-4693-b106-cfb31a3d7f83.jpg?1562721430', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/b/b/bb6b3f80-20bf-4693-b106-cfb31a3d7f83.png?1562721430', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/b/bb6b3f80-20bf-4693-b106-cfb31a3d7f83.jpg?1562721430', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/b/bb6b3f80-20bf-4693-b106-cfb31a3d7f83.jpg?1562721430'}",Mirage,348,Tony Roberts,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/b/bb6b3f80-20bf-4693-b106-cfb31a3d7f83.jpg?1562721430
d8a67bf6-818b-4afe-af15-3d955dc5e884,Forest,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/d/8/d8a67bf6-818b-4afe-af15-3d955dc5e884.jpg?1562721932', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/d/8/d8a67bf6-818b-4afe-af15-3d955dc5e884.jpg?1562721932', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/d/8/d8a67bf6-818b-4afe-af15-3d955dc5e884.jpg?1562721932', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/d/8/d8a67bf6-818b-4afe-af15-3d955dc5e884.png?1562721932', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/8/d8a67bf6-818b-4afe-af15-3d955dc5e884.jpg?1562721932', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/8/d8a67bf6-818b-4afe-af15-3d955dc5e884.jpg?1562721932'}",Mirage,349,Tony Roberts,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/8/d8a67bf6-818b-4afe-af15-3d955dc5e884.jpg?1562721932
95dfef30-acca-4b15-a05e-d33289055218,Forest,1996-10-08,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/9/5/95dfef30-acca-4b15-a05e-d33289055218.jpg?1562720495', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/9/5/95dfef30-acca-4b15-a05e-d33289055218.jpg?1562720495', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/9/5/95dfef30-acca-4b15-a05e-d33289055218.jpg?1562720495', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/9/5/95dfef30-acca-4b15-a05e-d33289055218.png?1562720495', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/5/95dfef30-acca-4b15-a05e-d33289055218.jpg?1562720495', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/5/95dfef30-acca-4b15-a05e-d33289055218.jpg?1562720495'}",Mirage,350,Tony Roberts,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/5/95dfef30-acca-4b15-a05e-d33289055218.jpg?1562720495
042740b1-44c5-4db7-ac14-c4234a06f167,Plains,1996-12-31,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/0/4/042740b1-44c5-4db7-ac14-c4234a06f167.jpg?1559593498', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/0/4/042740b1-44c5-4db7-ac14-c4234a06f167.jpg?1559593498', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/0/4/042740b1-44c5-4db7-ac14-c4234a06f167.jpg?1559593498', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/0/4/042740b1-44c5-4db7-ac14-c4234a06f167.png?1559593498', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/0/4/042740b1-44c5-4db7-ac14-c4234a06f167.jpg?1559593498', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/4/042740b1-44c5-4db7-ac14-c4234a06f167.jpg?1559593498'}",Introductory Two-Player Set,54,Jesper Myrfors,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/0/4/042740b1-44c5-4db7-ac14-c4234a06f167.jpg?1559593498
6cab2ebd-6ab7-4273-bda3-d7dea81b52c3,Plains,1997-03-24,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/6/c/6cab2ebd-6ab7-4273-bda3-d7dea81b52c3.jpg?1562591370', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/6/c/6cab2ebd-6ab7-4273-bda3-d7dea81b52c3.jpg?1562591370', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/6/c/6cab2ebd-6ab7-4273-bda3-d7dea81b52c3.jpg?1562591370', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/6/c/6cab2ebd-6ab7-4273-bda3-d7dea81b52c3.png?1562591370', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/6/c/6cab2ebd-6ab7-4273-bda3-d7dea81b52c3.jpg?1562591370', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/c/6cab2ebd-6ab7-4273-bda3-d7dea81b52c3.jpg?1562591370'}",Fifth Edition,430,Pat Morrissey,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/6/c/6cab2ebd-6ab7-4273-bda3-d7dea81b52c3.jpg?1562591370
